text,확진자수_pred,확진자수_gt,완치자수_pred,완치자수_gt,사망여부_pred,사망여부_gt,집단감염_pred,집단감염_gt,백신관련_pred,백신관련_gt,방역지침_pred,방역지침_gt,경제지원_pred,경제지원_gt,마스크_pred,마스크_gt,국제기구_pred,국제기구_gt,병원관련_pred,병원관련_gt
" "" 윤석열 전 검찰총장 손바닥에 쓰인 [UNK] 왕 ( 王 ) [UNK] 자를 두고 코로나19 방역수칙 위반이란 주장이 국회 보건복지위원회 국정감사에서 나왔다 . 야당은 정치적 의도라며 반발했다 . 6일 복지위 국정감사에서 김원이 더불어민주당 의원은 정은경 질병관리청장에게 질의하던 중 윤 전 총장의 ' 왕 ' 자를 거론했다 . 김 의원은 [UNK] 윤 전 총장이 손바닥에 임금 왕 자를 지하주차장에서 만난 할머니가 써주신 거라고 설명했다 [UNK] 며 [UNK] 손바닥에 글씨를 쓸 정도면 손을 잡고 있었을 텐데 방역수칙 위반 아닌가 [UNK] 라고 질의했다 . 거기다 손을 씻었는데도 며칠 동안 손바닥의 글자가 지워지지 않았다면 이 역시 개인위생을 제대로 지키지 않은 것 아니냐고 지적했다 . [UNK] 손가락 위주로 씻었다 [UNK] 는 윤 전 총장 측의 해명을 염두에 둔 발언이다 . 실제 방역수칙에는 30초 이상 손을 깨끗이 씻어라 , 만나는 사람과 악수나 포옹은 하지 말라는 등의 내용이 있다 . 정 청장도 이를 염두에 둔 듯 [UNK] 사진과 가정만 갖고 판단하기는 어렵다 [UNK] 며 [UNK] 많은 분을 상대하시는 분에겐 악수나 손 접촉 자체 요청을 계속하고 있다 [UNK] 고만 답했다 . 야당 의원들은 즉각 반발했다 . 국감과 무관한 정치공세라는 것이다 . 강기윤 국민의힘 의원은 [UNK] 여야가",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
" "" 코로나19 백신 1차 접종자가 4천만명을 돌파하며 병원 종사자 ' 부스터샷 ' 을 시작한 12일 서울 서대문구 북아현문화체육센터에 마련된 접종센터에서 시민들이 백신접종을 하고 있다 . / 강진형 기자aymsdream @ """,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
" "" kbs 춘천 홍천의 한 다방을 매개로 한 코로나19 연쇄 감염이 계속되고 있습니다 . 강원도는 오늘 ( 25일 ) 홍천에서 다방 관련 코로나19 양성 확진자 2명이 나왔다고 밝혔습니다 . 이로써 , 홍천 다방 관련 확진자는 모두 8명으로 늘었습니다 . 이들 가운데 3명은 다방 직원이고 , 나머지 5명은 손님과 그 지인입니다 . 한편 , 오늘 ( 25일 ) 새벽 0시부터 오후 6시까지 강원도에 나온 신규 확진자는 원주 5명 , 동해와 춘천 각 4명 등 모두 7개 시군 , 19명입니다 . """,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
" "" 신종 코로나바이러스 감염증 ( 코로나19 ) 확산세가 진정되지 않고 있는 가운데 경찰이 마스크 시비 등에 대해 2개월간 집중 단속에 나선다 . 마스크 미착용에 따른 각종 폭력과 공무집행방해 행위가 위험수위에 도달했다고 판단했기 때문이다 . 경찰청은 다음달 1일부터 10월31일까지 2개월 동안 ' 생활 주변 폭력 ' 에 대해 집중단속을 추진한다고 30일 밝혔다 . 특히 마스크 착용 시비나 영업시간 관련 업무방해 같은 ' 반 ( 反 ) 방역적 폭력행위 ' 단속에 주력할 예정이다 . 중점 단속 대상은 반복적이고 고질적으로 이뤄지는 △코로나19 방역수칙과 관련된 반 ( 反 ) 방역적 폭력행위 △길거리 · 상점 · 대중교통 등 공공장소에서의 폭력행위 △관공서 · 공무 수행 현장 등에서의 공무원 상대 폭력행위 ( 악성 민원 포함 ) 등이다 . 특히 마스크 착용 의무화 이후부터 8월 현재까지 대중교통 내 · 외에서 마스크 미착용 시비로 접수된 전체 사건 수는 1988건에 달한다 . 이 중 26명은 구속됐다 . 경찰은 흉기를 사용하거나 중대한 피해가 발생한 사건 , 여성 · 아동 등 사회적 약자 또는 불특정 다수를 상대로 하는 상습적 범행에 대해서는 강력 사건에 준해 형사처벌을 하는 등 엄정 대응할 계획이다 . 경찰청은 집중단속을 위해 관련 기능 · 기관과 협업해 예방 활동부터 첩보 수집 , 버",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
" "" 정부가 연일 [UNK] k방역 [UNK] 을 외치며 자화자찬하고 있지만 , 그 이면에는 [UNK] 고단한 삶 [UNK] 에 지쳐가는 시민들이 있다 . 이들에게는 신종 코로나바이러스 감염증 ( 코로나19 ) 보다도 닥쳐오는 생활 청구서들이 더 두렵다 . 책 [UNK] 당신이 아프면 우리도 아픕니다 [UNK] 는 감염자 수 등 숫자에 매몰돼 제대로 알려지지 못한 [UNK] 우리 [UNK] 들을 다뤘다 . 여기서 [UNK] 우리 [UNK] 란 돌봄노동자의 보살핌이 없으면 생존하기 어려운 노인들 , 사회적 거리두기가 강화될수록 더 많은 집의 문을 대면해야 했던 배달노동자 , 재난안전 문자메시지를 받아도 읽을 수 없는 이주민 등 다양한 형태로 방역에서 소외된 사회적 약자들이다 . 저자 이재호는 22일 세계일보와 비대면 인터뷰에서 [UNK] k방역을 높이 평가하는 사람들은 박근혜 정부 메르스에 견줘 정보공개가 투명하게 이뤄졌고 대응이 빨라졌다고 하지만 , 그렇게 생각하지 않는다 [UNK] 라며 [UNK] 그것은 당시 메르스 이후 감사원에서 지적했던 내용일 뿐이다 . 최소한의 개선인 것이다 . 현대사회에서 정부가 감사원이 지적하는 내용조차 개선하지 못한다면 국가 역할을 하지 못한다고 봐야 한다 [UNK] 고 지적했다 . 그러면서 [UNK] 현재 k방역은 [UNK] 가장 약한 사람들의 몸이 공동체가 생존하기 위한 대가를 지불하는 [UNK] 방역체계 [UNK] 라며 [UNK] 상식적으로 도저히 거리두기 할 수 없는 약자들 사이엔",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
" "" 헤럴드경제 = 박승원 기자 신규확진 1천865명 , 이틀 연속 1천800명대 [UNK] 수도권 본격 재확산 """,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
" "" 신고없이 숙박업체를 운영한 182개소가 경찰에 적발됐다 . 서울경찰청 관광경찰대가 지난 6일부터 28일까지 숙박업소 집중 단속을 실시해 29일 발표한 결과에 따르면 미신고 숙박업 182건 , 기초질서위반 ( 쓰레기 투기 ) 13건 등 213건이 관광 불법행위로 적발됐다 . 이번 단속에서는 대학가의 한 오피스텔 26개 호실을 빌려 객실로 운영하던 업체가 적발되기도 했다 . 고시원인 척 100여개 객실을 갖추고 임시 자가격리 숙소로 제공한 업체도 발견됐다 . 또 ▲숙박업 신고 없이 여성 전용 셰어하우스를 운영한 업체 ▲청년 주택에서 객실을 운영한 사례 등도 적발됐다 . 경찰 관계자는 [UNK] 미신고 숙박업 사례가 다양한 형태로 발생하면서 부실 방역은 물론 위생과 화재 위험도 커지고 있다 [UNK] 며 [UNK] 앞으로도 ? 불법 ? 숙박업소 단속을 이어나갈 것 [UNK] 이라고 밝혔다 . """,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
" "" 세종 = 뉴시스 임재희 기자 = 추석 연휴에도 코로나19 확산세가 계속되면서 신규 확진자 수가 1729명으로 집계됐다 . 추석 연휴로 휴일이었음에도 불구하고 월요일 기준 확진자 수는 역대 처음으로 1700명을 넘었다 . 질병관리청 중앙방역대책본부 ( 방대본 ) 에 따르면 21일 0시 기준 확진자는 전날보다 1729명 증가한 28만9263명이다 . 4차 유행 일일 환자 규모는 7월7일부터 77일째 네자릿수다 . 평일 검사 결과가 반영된 15일부터 18일까지 나흘 중 사흘이 2000명대였던 확진자 규모는 주말과 추석 연휴 들어 줄었지만 그 이전 주말에 비해선 감소 폭이 크지 않았다 . 확진 일을 기준으로 금요일부터 토요일 , 일요일 , 월요일까지 나흘 연속 요일별 역대 최다 규모다 . 주말 검사량 감소 영향으로 월요일까지는 환자 수도 줄어드는 경향을 보이는 데다 , 이번에는 추석 연휴 ( 19일 ~ 22일 ) 로 월요일이 휴일에 해당했지만 자정까지 월요일 확진자 수는 전날보다 120명 , 일주일 전보다 230명 이상 급증했다 . 진단검사 후 통계에 반영되기까지 1 ~ 2일 걸리는 점을 고려하면 이날 확진자는 주말이자 추석 연휴인 19일 · 20일 검사 결과로 풀이된다 . 국내 발생 확진자는 1697명 , 해외 유입 확진자는 32명이다 . 일주일간 하루 평균 국내 발생 확진자 수는 19일부터 3일째",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
" "" ( 서울 = 연합뉴스 ) 김진방 기자 = 미국에서 코로나19 대유행 와중에 가을철 최대 축제인 핼러윈데이가 다가온 가운데 앤서니 파우치 국립알레르기 · 전염병연구소 소장은 10일 ( 현지시간 ) 백신 접종을 받고 야외에서 즐길 것을 권유했다 . 파우치 소장은 10일 ( 현지시간 ) cnn 방송에 출연해 마스크를 착용한다면 야외에서 ' 트릭 오어 트릿 ' ( 핼러윈 사탕놀이 ) 을 하는 것은 안전하다고 밝혔다 . 그는 \ "" ( 지금이 ) 왜 백신 접종을 받는 것이 중요한지 생각해 볼 좋은 때 \ "" 라며 백신 접종대상자에게 핼러윈 전에 백신 접종을 받을 것을 촉구했다 . 그는 이어 \ "" 백신 접종을 늘리고 , 공중 보건 예방 조치를 준수하는 올바른 접근은 어린이들이 행복한 핼러윈을 즐기는 데 기여할 것 \ "" 이라며 \ "" 5∼12세 아이들이 백신 접종 대상이 될지 결정하게 될 데이터에 대한 연방 정부의 검토가 임박했다 \ "" 고 강조했다 . 그러면서 \ "" 특히 백신 접종을 받았다면 ' 트릭 오어 트릿 ' 을 할 수 있다 \ "" 며 \ "" 여러분은 아이들이 ' 트릭 오어 트릿 ' 을 하고 있을 때 대부분의 시간을 야외에서 보내면서 즐겨야 한다 . 제 말은 지금이 아이들이 좋아하는 시기이자 아이들에게는 일 년 중 매우 중요한 시기 \ "" 라고 덧붙였다 . 10월 31일인 핼러윈 데이는 미국의 최대 축제 중 하나로 , 사람들은 보통 유령이나 괴물 복장을 한 채 파티",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
" "" 【 파이낸셜뉴스 광주 = 황태종 기자 】 광주와 전남에서 하루 사이 코로나19 확진자가 각각 42명과 17명 발생해 누적확진자는 광주 4803명 , 전남 2950명으로 늘었다 . 24일 광주광역시와 전남도에 따르면 광주에서는 전날 42명이 코로나19 확진 판정을 받아 광주 4762 ~ 4803번 확진자로 분류됐다 . 감염경로별로 △동구 소재 목욕장 관련 2명 △광산구 소재 외국인 선제검사 관련 16명 △광주지역 기존 확진자 관련 12명 △감염경로가 확인되지 않은 10명이다 . 또 △서울 서초구 확진자 관련 1명 △경기도 남양주시 확진자 관련 1명도 코로나19 확진 판정을 받았다 . 전남에서는 전날 17명이 코로나19 확진 판정을 받아 전남 2934 ~ 2950번 확진자로 분류됐다 . 지역별로 순천시 5명 , 보성군 · 장흥군 · 영암군 각 2명 , 목포시 · 나주시 · 광양시 · 고흥군 · 무안군 · 신안군 각 1명이다 . 감염경로별로 △타지역 확진자 관련 9명 △전남지역 기존 확진자 관련 4명 △감염경로가 확인되지 않은 4명이다 . """,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
" "" 경기도가 외국인 밀집 사업장 등을 방문해 백신 접종을 해주는 ' 찾아가는 코로나19 예방접종 버스 ' 인 ' 백신버스 ' 를 운영한다 . 미등록외국인의 백신 접종률이 낮은 데 따른 조치다 . 6일 경기도에 따르면 , 1차 이상 접종률이 등록외국인 ( 경기도 약 50만2000명 ) 은 74 . 7 % 로 내국인 75 . 0 % 와 비슷하지만 미등록외국인 ( 경기도 약 10만 명 ) 은 55 . 9 % ( 추정치 ) 로 ? 내국인 등에 비해 낮다 . ? 불법체류 단속처벌 우려와 근로자 · 사업주의 접종 인식 부족 , 복잡한 접종 절차 등이 미등록외국인 백신 접종률을 떨어뜨린 원인으로 추정된다 . 따라서 경기도는 우선 외국인 노동자 명단이 확보된 사업장을 위주로 백신버스를 운영할 계획이다 . 6일부터 8일까지는 외국인 노동자가 가장 많이 거주하는 안산 지역에서 백신버스를 시범 운영한다 . ? 이 기간 시 · 군별로 수요 조사를 실시해 10월 말까지 ' 백신버스 ' 를 운영할 계획이다 . 경기도에 따르면 , 백신버스를 운영하는 것은 전국에서 경기도가 최초다 . 백신 버스는 기존 외국인 노동자 이동 건강검진 사업으로 사용하던 버스를 그대로 활용해서 운영한다 . 의사 1명 , 간호사 2명 , 운전원 1명 등 4명이 탑승한다 . 경기도는 6일 오전 안산시 단원구에 위치한 한국산업단지공단 경기지역본부에서 첫 ' 백신버스 ' 운영에 들어갔다 . 백신버스는 하루 100여 회분의",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
" [ 김승희 복지부 장관 후보자 과거 발언 보니지역 혐오 논란에도 ' 우한 폐렴 ' 강조전문가인데 who와 정반대로 발언 김승희 보건복지부 장관 후보자가 지난달 30일 오후 서울 서대문구 국민연금공단 서울북부지역본부에 마련된 인사청문회 준비 사무실로 들어서고 있다 . 배우한 기자김승희 보건복지부 장관 후보자가 과거 국회의원 시절 코로나19에 대해 "" 세계보건기구 ( who ) 권고를 따르지 않고 ' 우한 폐렴 ' 으로 부르겠다 "" 고 주장한 것으로 확인됐다 . who는 특정 지역에 대한 혐오와 편견을 부추길 수 있다는 이유로 신종 감염병 이름에 지역명을 넣지 않도록 권고하고 있는데 , 보건 · 의료 전문가를 자처한 김 후보자는 이에 반하는 주장을 펴 코로나19를 정치적 쟁점으로 키웠다는 비판이 나오고 있다 . 2일 한국일보 취재를 종합하면 김 후보자는 자유한국당 ( 현 국민의힘 ) 의원 시절인 2020년 2월 코로나19와 관련해 who 권고를 따를 수 없다는 발언을 여러 차례 한 것으로 확인됐다 . who는 앞서 1월 13일 ' 2019 신종 코로나바이러스 감염증 ( 2019 - ncov ) ' 을 공식 명칭으로 정한 바 있다 . "" who 권고 왜 따라야 하나 [UNK] 우한 빼면 안 돼 "" 2020년 1월 28일 심재철 ( 가운데 ) 자유한국당 원내대표가 신종 코로나바이러스 감염증 대책 tf 첫 회의를 하고 있다 . 왼쪽은 tf 간",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
" "" 코로나19 환자를 치료하는 루마니아의 한 전염병 병원에서 화재가 일어나 9명이 숨졌습니다 . 이번 화재는 루마니아 항구도시 콘스탄차의 전염병 병원 중환자실에서 발생했습니다 . 이 중환자실에는 코로나19 환자 10명이 입원해 있었습니다 . 일부 환자들이 불길을 피하기 위해 병원 창문에서 뛰어내리는 영상도 공개됐습니다 . 이 병원에는 113명의 환자가 입원 중이었으며 현재는 모든 환자가 대피했고 , 화재는 진압됐다고 당국은 밝혔습니다 . """,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
" "" kbs 춘천 아프리카돼지열병 ' asf ' 가 발생했던 인제와 홍천 , 고성 등 3개 지역 양돈농가와 방역대 내 농장의 이동 제한 조치가 오늘 ( 1일 ) 0시를 기해 전면 해제됐습니다 . 강원도는 인제와 홍천 , 고성지역 발생 양돈 농장의 매몰 처분 완료일로부터 30일이 지나 시행한 이동 제한 해제 전 검사에서 , 세 지역 모두 최종 음성 판정을 받았다고 밝혔습니다 . 올해 8월 인제와 홍천 , 고성에서는 양돈농장에서 잇따라 ' asf ' 가 발생해 , 이동 제한 조처가 내려졌었습니다 . """,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
" "" 코로나19 확산세가 이어지는 가운데 10일 신규 확진자 수는 1천600명에 육박했다 . 중앙방역대책본부는 이날 0시 기준 신규 확진자가 1천594명 늘어 누적 33만1천519명이라고 밝혔다 . 신규 확진자 수는 전날 ( 1천953명 ) 보다 359명 줄면서 이틀 연속 2천명 아래를 유지했다 . 1주일 전인 지난주 토요일 ( 발표일 기준 10월 3일 ) 의 2천85명과 비교해도 491명 적다 . 이날 신규 확진자의 감염 경로를 보면 지역발생이 1천560명 , 해외유입이 34명이다 . 7월 초 수도권을 중심으로 시작된 4차 대유행은 곳곳의 집단감염 여파로 벌써 석달 넘게 지속하고 있다 . 하루 확진자는 지난 7월 7일 ( 1천211명 ) 부터 96일 연속 네 자릿수를 이어갔다 . 지난 4일부터 이날까지 최근 1주간 발생한 신규 확진자만 보면 일별로 1천671명→1천574명→2천27명→2천425명→2천175명→1천953명→1천594명을 기록했으며 , 2천명대 확진자가 3차례나 나왔다 . """,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
" [ 차이나데일리 보도 [UNK] 과학적 근거는 제시하지 않아 中 sns 웨이보 핫이슈 올라 코로나19가 중국에서 발생한 것이 아니라 우한으로 수입된 미국 바닷가재 때문이라는 중국 관영 매체 보도가 15일 나왔다 . 차이나데일리는 이날 우한에서 코로나19가 유행한 2019년 12월 이전에 미국에서 발생한 [UNK] 전자담배 폐렴 [UNK] 을 근거로 이같이 보도했다 . 이 매체는 [UNK] 2019년 7월 미국에서 전자담배와 관련된 폐렴이 발생했고 , 11월 미국의 바닷가재가 우한으로 수입됐다 [UNK] 면서 [UNK] 이후 우한의 화난 수산물도매시장에서 집단감염이 발생했다 [UNK] 고 주장했다 . 차이나데일리 보도 영상 캡처이어 [UNK] 시장 상인 중 미국산 바닷가재와 바닷가재 포장지를 만진 사람이 최초로 코로나19에 감염됐다 [UNK] 면서 [UNK] 2020년 2월 이후 미국에서는 전자담배 폐렴에 관한 미국 질병통제예방센터 ( cdc ) 의 보고가 사라졌다 [UNK] 고 덧붙였다 . 그러면서 [UNK] 미국에서 정말 이 질병이 사라졌을까 ? [UNK] 라고 반문하며 미국이 의도적으로 이 질병에 대해 감추려했다는 취지의 주장을 이어나갔다 . 매체는 보도 영상에서 시간순으로 사건을 나열할 뿐 코로나19 바이러스와 미국에서 건너온 바이러스와의 동질성 등의 과학적 근거는 제시하지 않았다 . 대신 코로나 바이러스가 낮은 온도에서도 생존할 수 있어 콜드체인 ( 식료품 냉장 유통 과정 ) 에서 전파될 수 있다는 연구 결과만 소개했다 . 차이나데",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
" "" ( 대구 = 뉴스1 ) 공정식 기자 = 16일 오전 대구 중구 남산동 대구향교 대성전 앞에서 열린 신축년 ( 辛 丑 年 ) 추계 석전대제 ( 秋 季 釋 奠 大 祭 ) 에 참석한 유림이 신종 코로나바이러스 감염증 ( 코로나19 ) 확산 방지를 위해 마스크를 착용한 상태로 제를 올리고 있다 . 대구향교는 이날 코로나19 예방을 위해 방역수칙을 준수하고 백신 2차 접종까지 완료한 사람만 참석하도록 했다 . 2021 . 9 . 16 / 뉴스1 """,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
" "" 한 회사가 마케팅 직원을 뽑는 면접에서 페미니즘 질문을 하고선 답변할 때 표정을 보겠다며 마스크까지 벗으라고 요구했다는 주장이 나왔다 . 15일 sbs와 kbs 보도에 따르면 한 무역회사 마케팅 부문에 지원해 서류 전형에서 합격한 여성 구직자 a씨는 지난주 면접 자리에서 황당한 요구를 받았다 . 면접관이 [UNK] 페미니즘에 대해서 어떻게 생각하느냐 [UNK] 고 묻고는 답변할 때 얼굴 표정을 보겠다며 마스크까지 벗으라고 했다는 것이다 . a씨는 면접관이 [UNK] 저희가 유리 너머에서 듣겠다 [UNK] , [UNK] 창문 열었고 , 우리 다 백신 맞았다 [UNK] 는 말을 계속 하면서 마스크를 벗을 것을 요구했다고 주장했다 . 면접관은 이어 페미니즘에 대한 생각을 주변 남성에게 얘기했을 때 공격받은 적은 없는지 , 남자와 여자의 체력은 다르다고 생각하는지 , [UNK] 유리천장 [UNK] ( 여성이 직장에서 성별로 인해 부딪히는 한계 ) 은 있다고 생각하는지 등의 질문이 이어졌다고 a씨는 전했다 . a씨는 [UNK] 내 사상을 검증하고 싶어한다고 느꼈다 [UNK] 면서 [UNK] 이 사람들이 내가 이 일에 적합한 사람인지 뽑으려고 부른 게 아니라는 느낌도 들었다 [UNK] 고 말했다 . kbs는 회사 측이 [UNK] 마스크를 내릴 것을 요구한 적 없다 [UNK] 고 부인했다고 전했으며 , sbs 보도에선 회사 측이 [UNK] 마스크를 내릴 것을 ᄋ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
